"Comparison","Difference","p-value","CI-Low","CI-High","p-value","CI-Low","CI-High"
"RIIIS/Jfluoxetine - A/Jcontrol","4.58815362868671","0","3.5079894776325","5.66831777974092","0","3.3753606823499","5.80094657502352"
"SJL/Jcontrol - A/Jcontrol","4.95605216899308","0","3.85161163509612","6.06049270289004","0","3.72108153625694","6.19102280172922"
"SJL/Jfluoxetine - A/Jcontrol","2.2623042543264","0.0000145259466120269","1.15786372042944","3.36674478822336","0.000118671466705955","1.02733362159026","3.49727488706254"
"SM/Jcontrol - A/Jcontrol","4.46584447057734","0","3.25818423626956","5.67350470488512","7.54907687516408e-13","3.13550905396927","5.79617988718541"
"SM/Jfluoxetine - A/Jcontrol","3.26862419191817","1.80113228108752e-9","2.10191356280181","4.43533482103454","6.48318926182303e-8","1.97631506187472","4.56093332196163"
"SWR/Jcontrol - A/Jcontrol","4.76447200794389","0","3.68430785688968","5.8446361589981","0","3.55167906160708","5.97726495428071"
"SWR/Jfluoxetine - A/Jcontrol","4.89583132198091","0","3.8156671709267","5.97599547303512","0","3.6830383756441","6.10862426831772"
"AKR/Jcontrol - A/Jfluoxetine","4.16921021760597","0","3.05362147941845","5.2847989557935","1.1249716754477e-12","2.92402066318049","5.41439977203146"
"AKR/Jfluoxetine - A/Jfluoxetine","4.03881222412825","6.33901533415009e-15","2.92322348594073","5.15440096231578","4.93175392996877e-12","2.79362266970277","5.28400177855374"
"BALB/cJcontrol - A/Jfluoxetine","2.04038531276748","0.000119356461135954","0.924796574579952","3.155974050955","0.00060831594171363","0.795195758341993","3.28557486719296"
"BALB/cJfluoxetine - A/Jfluoxetine","2.14422101623573","0.0000155618199087246","1.09392894562283","3.19451308684863","0.00014981340782953","0.958568554306032","3.32987347816542"
"BTBR T+ tf/Jcontrol - A/Jfluoxetine","3.82477326717352","1.48412750620521e-13","2.70918452898599","4.94036200536105","5.60079682163056e-11","2.57958371274803","5.069962821599"
"BTBR T+ tf/Jfluoxetine - A/Jfluoxetine","3.55297631986998","7.80463164545004e-14","2.52824263061194","4.57771000912802","9.49506680177788e-11","2.39040536696749","4.71554727277248"
"BUB/BnJcontrol - A/Jfluoxetine","4.73938496426575","0","3.58103796003686","5.89773196849465","6.33901533415009e-15","3.45481253222645","6.02395739630505"
"BUB/BnJfluoxetine - A/Jfluoxetine","5.11701518587687","0","4.00142644768934","6.23260392406439","0","3.87182563145138","6.36220474030235"
"C3H/HeJcontrol - A/Jfluoxetine","4.07705858897718","0","3.11093040153095","5.0431867764234","3.02322269782543e-14","2.96687648575478","5.18724069219957"
"C3H/HeJfluoxetine - A/Jfluoxetine","4.0815286063301","0","3.11540041888387","5.04765679377632","3.02322269782543e-14","2.9713465031077","5.19171070955249"
"C57BL/6Jcontrol - A/Jfluoxetine","4.24001218356422","0","3.21527849430618","5.26474587282226","2.62012633811537e-14","3.07744123066173","5.40258313646672"
"C57BL/6Jfluoxetine - A/Jfluoxetine","4.10105737947326","0","2.98546864128573","5.21664611766079","2.43873297624584e-12","2.85586782504777","5.34624693389875"
"C57BLKS/Jcontrol - A/Jfluoxetine","3.35667560398101","2.2520683542878e-11","2.2765114529268","4.43683975503522","3.78730372460215e-9","2.1438826576442","4.56946855031782"
"C57BLKS/Jfluoxetine - A/Jfluoxetine","3.23813827873912","1.01541805267144e-11","2.21340458948108","4.26287196799716","3.49384140093119e-9","2.07556732583662","4.40070923164161"
"C57BR/cdJcontrol - A/Jfluoxetine","5.47482594156128","0","4.50869775411506","6.44095412900751","0","4.36464383833889","6.58500804478368"
"C57BR/cdJfluoxetine - A/Jfluoxetine","5.16970324705588","0","4.14496955779784","6.19443693631392","0","4.00713229415338","6.33227419995837"
"C58/Jcontrol - A/Jfluoxetine","4.8597388624674","0","3.74415012427987","5.97532760065493","0","3.61454930804191","6.10492841689289"
"C58/Jfluoxetine - A/Jfluoxetine","4.61971896641577","0","3.50413022822824","5.73530770460329","6.33901533415009e-15","3.37452941199028","5.86490852084125"
"CBA/Jcontrol - A/Jfluoxetine","4.04348565432941","0","3.07735746688319","5.00961384177564","4.42146319556969e-14","2.93330355110702","5.15366775755181"
"CBA/Jfluoxetine - A/Jfluoxetine","4.28047112538339","0","3.29724199639118","5.2637002543756","0","3.15508401498753","5.40585823577925"
"CE/Jcontrol - A/Jfluoxetine","4.30632336617686","0","3.19073462798934","5.42191210436439","2.34138949363501e-13","3.06113381175138","5.55151292060235"
"CE/Jfluoxetine - A/Jfluoxetine","4.48802093814556","0","3.46328724888752","5.5127546274036","0","3.32544998524307","5.65059189104806"
"DBA/2Jcontrol - A/Jfluoxetine","3.05179364138784","1.14401057629177e-12","2.12679632515933","3.97679095761636","2.4037853821256e-9","1.97788010262825","4.12570718014744"
"DBA/2Jfluoxetine - A/Jfluoxetine","2.27866501879696","2.17105314636342e-7","1.341383003567","3.21594703402692","0.0000101558289405374","1.19396562605688","3.36336441153705"
"FVB/NJcontrol - A/Jfluoxetine","5.02993500891768","0","3.91434627073015","6.14552374710521","0","3.7847454544922","6.27512456334317"
"FVB/NJfluoxetine - A/Jfluoxetine","4.78904489961584","0","3.67345616142831","5.90463363780337","0","3.54385534519035","6.03423445404133"
"I/LnJcontrol - A/Jfluoxetine","4.00275630388813","0","2.95246423327523","5.05304837450104","1.02621614909519e-12","2.81710384195844","5.18840876581783"
"I/LnJfluoxetine - A/Jfluoxetine","3.19775387542015","3.18982999363986e-9","2.03940687119125","4.35610087964905","1.06579193085367e-7","1.91318144338085","4.48232630745945"
"LG/Jcontrol - A/Jfluoxetine","4.27789174055514","0","3.22759966994224","5.32818381116804","3.97993874144107e-14","3.09223927862544","5.46354420248483"
"LG/Jfluoxetine - A/Jfluoxetine","2.7570350284223","1.33639760414941e-7","1.64144629023477","3.87262376660982","0.00000269717727694779","1.51184547399681","4.00222458284778"
"LP/Jcontrol - A/Jfluoxetine","3.28049983942487","2.56415597974371e-10","2.16491110123734","4.39608857761239","1.91103691929066e-8","2.03531028499938","4.52568939385035"
"LP/Jfluoxetine - A/Jfluoxetine","2.20667143279607","2.65294101958768e-7","1.29280565698352","3.12053720860863","0.0000136986221148453","1.14249533482149","3.27084753077065"
"MA/MyJcontrol - A/Jfluoxetine","4.96054694005428","0","3.84495820186676","6.07613567824181","0","3.7153573856288","6.20573649447977"
"MA/MyJfluoxetine - A/Jfluoxetine","4.08780324195052","3.24809050179591e-15","2.972214503763","5.20339198013805","2.82048894044184e-12","2.84261368752504","5.33299279637601"
"MRL/MpJcontrol - A/Jfluoxetine","4.70344107391481","0","3.65314900330191","5.75373314452771","0","3.51778861198511","5.8890935358445"
"MRL/MpJfluoxetine - A/Jfluoxetine","4.06490162983372","4.04578331620756e-14","2.90655462560483","5.22324863406262","1.34136467836418e-11","2.78032919779442","5.34947406187303"
"NOD/ShiLtJcontrol - A/Jfluoxetine","5.24723402463479","0","4.19694195402189","6.29752609524769","0","4.0615815627051","6.43288648656449"
"NOD/ShiLtJfluoxetine - A/Jfluoxetine","5.10253774799033","0","4.05224567737743","6.15282981860323","0","3.91688528606063","6.28819020992002"
"NOR/LtJcontrol - A/Jfluoxetine","5.09947279568392","0","3.94112579145503","6.25781979991282","0","3.81490036364462","6.38404522772323"
"NOR/LtJfluoxetine - A/Jfluoxetine","5.18539868633703","0","4.20216955734483","6.16862781532924","0","4.06001157594117","6.31078579673289"
"NZB/BlNJcontrol - A/Jfluoxetine","3.15398022345075","1.0457344014666e-10","2.10368815283785","4.20427229406365","1.56752973970961e-8","1.96832776152106","4.33963268538045"
"NZB/BlNJfluoxetine - A/Jfluoxetine","2.03592505022944","0.000043240468224397","0.985632979616536","3.08621712084234","0.000327698829588309","0.850272588299741","3.22157751215913"
"NZW/LacJcontrol - A/Jfluoxetine","4.30744382483683","0","3.1918550866493","5.42303256302436","2.3243056225217e-13","3.06225427041134","5.55263337926232"
"NZW/LacJfluoxetine - A/Jfluoxetine","4.23671640566752","0","3.12112766747999","5.35230514385504","5.37393259144071e-13","2.99152685124203","5.481905960093"
"P/Jcontrol - A/Jfluoxetine","4.70147193523433","0","3.5858831970468","5.81706067342185","0","3.45628238080884","5.94666148965981"
"P/Jfluoxetine - A/Jfluoxetine","3.72595429565855","2.10010126337491e-14","2.67566222504565","4.77624636627145","2.62340149603801e-11","2.54030183372885","4.91160675758824"
"PL/Jcontrol - A/Jfluoxetine","4.24723101768227","0","3.22249732842423","5.27196470694031","2.18343861509614e-14","3.08466006477977","5.40980197058476"
"PL/Jfluoxetine - A/Jfluoxetine","3.986264866576","0","2.96153117731796","5.01099855583404","5.79603705098248e-13","2.8236939136735","5.14883581947849"
"RIIIS/Jcontrol - A/Jfluoxetine","4.22480530172479","0","3.10921656353726","5.34039403991231","6.13109563118996e-13","2.9796157472993","5.46999485615027"
"RIIIS/Jfluoxetine - A/Jfluoxetine","4.35697091093911","0","3.33223722168107","5.38170460019715","6.33901533415009e-15","3.19439995803661","5.5195418638416"
"SJL/Jcontrol - A/Jfluoxetine","4.72486945124548","0","3.67457738063258","5.77516152185838","0","3.53921698931579","5.91052191317517"
"SJL/Jfluoxetine - A/Jfluoxetine","2.0311215365788","0.000045235409448159","0.980829465965902","3.0814136071917","0.000339557114910177","0.845469074649107","3.2167739985085"
"SM/Jcontrol - A/Jfluoxetine","4.23466175282974","3.24809050179591e-15","3.07631474860084","5.39300875705863","2.05552389268962e-12","2.95008932079044","5.51923418486904"
"SM/Jfluoxetine - A/Jfluoxetine","3.03744147417057","5.29615946674952e-9","1.92185273598305","4.1530302123581","2.02732344622561e-7","1.79225191974509","4.28263102859606"
"SWR/Jcontrol - A/Jfluoxetine","4.53328929019629","0","3.50855560093825","5.55802297945433","0","3.3707183372938","5.69586024309879"
"SWR/Jfluoxetine - A/Jfluoxetine","4.66464860423331","0","3.63991491497527","5.68938229349135","0","3.50207765133082","5.82721955713581"
"AKR/Jfluoxetine - AKR/Jcontrol","-0.13039799347772","0.885435931287755","-1.37766412023798","1.11686813328254","0.900508829173345","-1.4977275706554","1.23693158369996"
"BALB/cJcontrol - AKR/Jcontrol","-2.1288249048385","0.000347843886932169","-3.37609103159876","-0.881558778078234","0.00112910406145955","-3.49615448201617","-0.761495327660818"
"BALB/cJfluoxetine - AKR/Jcontrol","-2.02498920137025","0.000360202712812652","-3.21421079206941","-0.835767610671087","0.00128104849594048","-3.33817294566495","-0.711805457075549"
"BTBR T+ tf/Jcontrol - AKR/Jcontrol","-0.344436950432455","0.658856642811359","-1.59170307719272","0.902829176327807","0.697364724120809","-1.71176652761013","1.02289262674522"
"BTBR T+ tf/Jfluoxetine - AKR/Jcontrol","-0.616233897735992","0.34039799715514","-1.78294452685236","0.550476731380372","0.400167263578886","-1.90854302777945","0.676075232307465"
"BUB/BnJcontrol - AKR/Jcontrol","0.570174746659777","0.438447617349708","-0.71547774931212","1.85582724263167","0.48885120910611","-0.833194703992712","1.97354419731227"
"BUB/BnJfluoxetine - AKR/Jcontrol","0.947804968270894","0.147548379089021","-0.299461158489368","2.19507109503116","0.193501152548898","-0.419524608906784","2.31513454544857"
"C3H/HeJcontrol - AKR/Jcontrol","-0.0921516286287982","0.916143864991488","-1.20774036681632","1.02343710955873","0.929704337011478","-1.33734118305428","1.15303792579669"
"C3H/HeJfluoxetine - AKR/Jcontrol","-0.0876816112758774","0.921719705234692","-1.2032703494634","1.02790712691165","0.935719235702403","-1.33287116570136","1.15750794314961"
"C57BL/6Jcontrol - AKR/Jcontrol","0.0708019659582471","0.941108495320159","-1.09590866315812","1.23751259507461","0.951099343983451","-1.22150716408521","1.3631110960017"
"C57BL/6Jfluoxetine - AKR/Jcontrol","-0.0681528381327139","0.944681184247034","-1.31541896489298","1.17911328862755","0.952912714942754","-1.43548241531039","1.29917673904496"
"C57BLKS/Jcontrol - AKR/Jcontrol","-0.812534613624961","0.208961505101077","-2.02821925670283","0.403150029452909","0.26333982390436","-2.15034879831817","0.525279571068252"
"C57BLKS/Jfluoxetine - AKR/Jcontrol","-0.931071938866857","0.126097381163918","-2.09778256798322","0.235638690249507","0.173985576341899","-2.22338106891031","0.3612371911766"
"C57BR/cdJcontrol - AKR/Jcontrol","1.30561572395531","0.0191868090072059","0.190026985767781","2.42120446214283","0.038198831583886","0.0604261695298212","2.55080527838079"
"C57BR/cdJfluoxetine - AKR/Jcontrol","1.0004930294499","0.09847231661809","-0.166217599666463","2.16720365856627","0.142491988675012","-0.291816100593556","2.29280215949336"
"C58/Jcontrol - AKR/Jcontrol","0.690528644861427","0.310580345102871","-0.556737481898836","1.93779477162169","0.365482774590994","-0.676800932316252","2.0578582220391"
"C58/Jfluoxetine - AKR/Jcontrol","0.450508748809791","0.537487419671121","-0.796757377950471","1.69777487557005","0.584764134479031","-0.916820828367887","1.81783832598747"
"CBA/Jcontrol - AKR/Jcontrol","-0.12572456327656","0.875482574165588","-1.24131330146409","0.989864174910966","0.894318346970346","-1.37091411770205","1.11946499114893"
"CBA/Jfluoxetine - AKR/Jcontrol","0.111260907777414","0.89253448540243","-1.01917001814928","1.24169183370411","0.908373030501218","-1.14756594667772","1.37008776223255"
"CE/Jcontrol - AKR/Jcontrol","0.137113148570887","0.879443523417954","-1.11015297818937","1.38437927533115","0.894930681154806","-1.23021642860679","1.50444272574857"
"CE/Jfluoxetine - AKR/Jcontrol","0.318810720539588","0.661173351804823","-0.847899908576776","1.48552134965595","0.703468090680196","-0.973498409503869","1.61111985058305"
"DBA/2Jcontrol - AKR/Jcontrol","-1.11741657621813","0.0413351515304854","-2.19758072727234","-0.0372524251639221","0.0737698635398958","-2.33020952255494","0.0953763701186809"
"DBA/2Jfluoxetine - AKR/Jcontrol","-1.89054519880901","0.000275379042269755","-2.98124778625723","-0.799842611360792","0.00125178083524059","-3.11295262998209","-0.668137767635928"
"FVB/NJcontrol - AKR/Jcontrol","0.860724791311707","0.193005133745459","-0.386541335448555","2.10799091807197","0.24373694141407","-0.506604785865972","2.22805436848938"
"FVB/NJfluoxetine - AKR/Jcontrol","0.619834682009866","0.37361474970603","-0.627431444750396","1.86710080877013","0.428119331499107","-0.747494895167812","1.98716425918754"
"I/LnJcontrol - AKR/Jcontrol","-0.166453913717839","0.841349778842385","-1.355675504417","1.02276767698132","0.862978634461363","-1.47963765801254","1.14672983057686"
"I/LnJfluoxetine - AKR/Jcontrol","-0.971456342185824","0.150086175197673","-2.25710883815772","0.314196153786072","0.194035174008241","-2.37482579283831","0.431913108466665"
"LG/Jcontrol - AKR/Jcontrol","0.108681522949163","0.902892618028653","-1.08054006775","1.29790311364832","0.917418829500433","-1.20450222134554","1.42186526724386"
"LG/Jfluoxetine - AKR/Jcontrol","-1.41217518918368","0.0240618508828689","-2.65944131594394","-0.164909062423414","0.0416538588567688","-2.77950476636135","-0.0448456120059979"
"LP/Jcontrol - AKR/Jcontrol","-0.888710378181108","0.177477433674519","-2.13597650494137","0.358555748579154","0.226161506669521","-2.25603995535879","0.47861919899657"
"LP/Jfluoxetine - AKR/Jcontrol","-1.9625387848099","0.00011545792228372","-3.03318588558317","-0.891891684036642","0.000649896622435136","-3.16666657832303","-0.758410991296776"
"MA/MyJcontrol - AKR/Jcontrol","0.79133672244831","0.23600236561313","-0.455929404311952","2.03860284920857","0.289402885223488","-0.575992854729368","2.15866629962599"
"MA/MyJfluoxetine - AKR/Jcontrol","-0.0814069756554532","0.936678043237268","-1.32867310241572","1.16585915110481","0.946026406635498","-1.44873655283313","1.28592260152223"
"MRL/MpJcontrol - AKR/Jcontrol","0.534230856308834","0.430607491686468","-0.654990734390326","1.72345244700799","0.488036376461767","-0.778952887985864","1.84741460060353"
"MRL/MpJfluoxetine - AKR/Jcontrol","-0.10430858777225","0.917894810113853","-1.38996108374415","1.18134390819965","0.929704337011478","-1.50767803842474","1.29906086288024"
"NOD/ShiLtJcontrol - AKR/Jcontrol","1.07802380702882","0.078628120527528","-0.111197783670341","2.26724539772798","0.11729861369501","-0.235159937265879","2.39120755132352"
"NOD/ShiLtJfluoxetine - AKR/Jcontrol","0.933327530384354","0.132727597407218","-0.255894060314806","2.12254912108352","0.181029434428104","-0.379856213910344","2.24651127467905"
"NOR/LtJcontrol - AKR/Jcontrol","0.93026257807795","0.169906845632622","-0.355389917893947","2.21591507404985","0.21597919369185","-0.473106872574539","2.33363202873044"
"NOR/LtJfluoxetine - AKR/Jcontrol","1.01618846873106","0.0812471393574243","-0.114242457195636","2.14661939465775","0.123986240478181","-0.242638385724079","2.2750153231862"
"NZB/BlNJcontrol - AKR/Jcontrol","-1.01522999415522","0.0996127053160763","-2.20445158485438","0.173991596543938","0.143106998700017","-2.32841373844992","0.297953750139476"
"NZB/BlNJfluoxetine - AKR/Jcontrol","-2.13328516737654","0.000161778883241799","-3.3225067580757","-0.944063576677378","0.000661997340857344","-3.44646891167124","-0.82010142308184"
"NZW/LacJcontrol - AKR/Jcontrol","0.138233607230856","0.878600520990722","-1.10903251952941","1.38549973399112","0.894318346970346","-1.22909596994682","1.50556318440853"
"NZW/LacJfluoxetine - AKR/Jcontrol","0.0675061880615435","0.944681184247034","-1.17975993869872","1.31477231482181","0.952912714942754","-1.29982338911613","1.43483576523922"
